_id,CRASH_CRN,DISTRICT,CRASH_COUNTY,MUNICIPALITY,POLICE_AGCY,CRASH_YEAR,CRASH_MONTH,DAY_OF_WEEK,TIME_OF_DAY,HOUR_OF_DAY,ILLUMINATION,WEATHER,ROAD_CONDITION,COLLISION_TYPE,RELATION_TO_ROAD,INTERSECT_TYPE,TCD_TYPE,URBAN_RURAL,LOCATION_TYPE,SCH_BUS_IND,SCH_ZONE_IND,TOTAL_UNITS,PERSON_COUNT,VEHICLE_COUNT,AUTOMOBILE_COUNT,MOTORCYCLE_COUNT,BUS_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,MAJ_INJ_COUNT,MOD_INJ_COUNT,MIN_INJ_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,UNBELTED_OCC_COUNT,UNB_DEATH_COUNT,UNB_MAJ_INJ_COUNT,BELTED_DEATH_COUNT,BELTED_MAJ_INJ_COUNT,MCYCLE_DEATH_COUNT,MCYCLE_MAJ_INJ_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_MAJ_INJ_COUNT,PED_COUNT,PED_DEATH_COUNT,PED_MAJ_INJ_COUNT,COMM_VEH_COUNT,MAX_SEVERITY_LEVEL,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,LATITUDE,LONGITUDE,DEC_LAT,DEC_LONG,EST_HRS_CLOSED,LANE_CLOSED,LN_CLOSE_DIR,NTFY_HIWY_MAINT,RDWY_SURF_TYPE_CD,SPEC_JURIS_CD,TCD_FUNC_CD,TFC_DETOUR_IND,WORK_ZONE_IND,WORK_ZONE_TYPE,WORK_ZONE_LOC,CONS_ZONE_SPD_LIM,WORKERS_PRES,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,FLAG_CRN,INTERSTATE,STATE_ROAD,LOCAL_ROAD,LOCAL_ROAD_ONLY,TURNPIKE,WET_ROAD,SNOW_SLUSH_ROAD,ICY_ROAD,SUDDEN_DEER,SHLDR_RELATED,REAR_END,HO_OPPDIR_SDSWP,HIT_FIXED_OBJECT,SV_RUN_OFF_RD,WORK_ZONE,PROPERTY_DAMAGE_ONLY,FATAL_OR_MAJ_INJ,INJURY,FATAL,NON_INTERSECTION,INTERSECTION,SIGNALIZED_INT,STOP_CONTROLLED_INT,UNSIGNALIZED_INT,SCHOOL_BUS,SCHOOL_ZONE,HIT_DEER,HIT_TREE_SHRUB,HIT_EMBANKMENT,HIT_POLE,HIT_GDRAIL,HIT_GDRAIL_END,HIT_BARRIER,HIT_BRIDGE,OVERTURNED,MOTORCYCLE,BICYCLE,HVY_TRUCK_RELATED,VEHICLE_FAILURE,TRAIN_TROLLEY,PHANTOM_VEHICLE,ALCOHOL_RELATED,DRINKING_DRIVER,UNDERAGE_DRNK_DRV,UNLICENSED,CELL_PHONE,NO_CLEARANCE,RUNNING_RED_LT,TAILGATING,CROSS_MEDIAN,CURVE_DVR_ERROR,LIMIT_65MPH,SPEEDING,SPEEDING_RELATED,AGGRESSIVE_DRIVING,FATIGUE_ASLEEP,DRIVER_16YR,DRIVER_17YR,DRIVER_65_74YR,DRIVER_75PLUS,UNBELTED,PEDESTRIAN,DISTRACTED,CURVED_ROAD,DRIVER_18YR,DRIVER_19YR,DRIVER_20YR,DRIVER_50_64YR,VEHICLE_TOWED,FIRE_IN_VEHICLE,HIT_PARKED_VEHICLE,MC_DRINKING_DRIVER,DRUGGED_DRIVER,INJURY_OR_FATAL,COMM_VEHICLE,IMPAIRED_DRIVER,DEER_RELATED,DRUG_RELATED,HAZARDOUS_TRUCK,ILLEGAL_DRUG_RELATED,ILLUMINATION_DARK,MINOR_INJURY,MODERATE_INJURY,MAJOR_INJURY,NHTSA_AGG_DRIVING,PSP_REPORTED,RUNNING_STOP_SIGN,TRAIN,TROLLEY,ROADWAY_CRN,RDWY_SEQ_NUM,ADJ_RDWY_SEQ,ACCESS_CTRL,ROADWAY_COUNTY,LANE_COUNT,RDWY_ORIENT,ROAD_OWNER,ROUTE,SPEED_LIMIT,SEGMENT,OFFSET,STREET_NAME,TOT_INJ_COUNT,SCHOOL_BUS_UNIT
21,2024000820,11,02,02111,02111,2024,01,4,,,,3,1,1,1,00,0,2,07,0,0,2,2,2,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,40 22:20.663,79 46:35.630,40.372406,-79.776564,,,2,N,,,,N,0,,,,,,,,,,,,2024000820,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024000820,3,,3,02,,S,2,0048,45,,1879,MOSSIDE BL,0,
22,2024000840,11,02,02216,02505,2024,01,4,,,,3,1,1,1,00,0,1,00,0,0,3,4,3,0,0,0,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,40 39:41.486,80 00:14.308,40.661524,-80.003974,,,3,N,,,,N,0,,,,,,,,,,,,2024000840,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,2024000840,3,,3,02,,E,2,4068,40,,200,BAKERSTOWN RD,0,
23,2024000843,11,02,02117,02117,2024,01,4,,,,3,1,6,1,00,0,2,00,0,0,2,2,2,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 22:19.100,80 05:21.800,40.371972,-80.089389,,,4,N,,,,N,0,,,,,,,,,,,,2024000843,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024000843,3,,,02,,W,4,,25,,,VANADIUM RD,0,
24,2024000943,11,02,02209,02209,2024,01,4,,,,3,1,7,5,00,0,2,00,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 35:24.735,79 52:25.395,40.590204,-79.873721,,,1,N,,,,N,0,,,,,,,,,,,,2024000943,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024000943,3,,3,02,,N,2,1013,45,,179,SAXONBURG BL,1,
25,2024001062,11,02,02419,02419,2024,01,4,,,,3,1,6,1,02,3,2,00,0,0,2,2,2,1,0,0,0,0,1,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,40 26:20.390,79 49:47.478,40.438997,-79.829855,,,,N,,,,,0,,,,,,,,,,,,2024001062,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024001062,4,,,02,,W,4,,35,,,MCCRADY RD,1,
26,2024001104,11,02,02216,68T02,2024,01,3,,,,4,1,1,1,00,0,2,00,0,0,2,4,2,2,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 39:08.572,80 02:59.282,40.652381,-80.049801,,,,N,,,,,0,,,,,,,,,,,,2024001104,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,2024001104,3,,1,02,,E,5,7076,65,,1056,MAINLINE TU,2,
27,2024001107,11,02,02304,02304,2024,01,2,,,,3,9,7,4,03,2,2,00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,40 21:10.290,79 50:51.742,40.352858,-79.847706,,,,N,,,,,0,,,,,,,,,,,,2024001107,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024001107,5,,,02,,W,4,,25,,,5TH AV,0,
28,2024001210,11,02,02113,02113,2024,01,4,,,,3,1,4,1,00,2,2,07,0,0,2,3,2,1,0,0,1,0,0,0,0,0,2,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,40 29:48.560,79 50:39.911,40.496822,-79.84442,,,,N,,,,,0,,,,,,,,,,,,2024001210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,2024001210,3,,3,02,,N,2,2073,45,,2356,ALLEGHENY RIVER BL,2,
29,2024001258,11,02,02119,02119,2024,01,4,,,,3,1,1,1,02,0,2,00,0,0,2,2,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 19:18.032,80 08:30.427,40.321676,-80.141785,,,,N,,,,,0,,,,,,,,,,,,2024001258,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024001258,4,,,02,,E,4,,25,,,SUNDANCE DR,0,
30,2024001310,11,02,02473,02473,2024,01,3,,,,3,1,1,1,00,0,2,00,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 20:54.252,79 56:42.509,40.348403,-79.945141,,,4,N,,,,N,0,,,,,,,,,,,,2024001310,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024001310,3,,3,02,,W,2,2040,45,,1839,LEBANON CHURCH RD,0,
31,2024001334,11,02,02303,02303,2024,01,5,,,,3,9,1,1,06,0,2,02,0,0,2,2,2,0,0,0,0,0,2,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,40 21:32.800,79 50:52.204,40.359111,-79.847834,,,,N,,,,,0,,,,,,,,,,,,2024001334,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024001334,3,,1,02,,N,2,0837,20,,390,RAMP RD/TO CENTER ST,1,
32,2024001338,11,02,02301,02503,2024,01,5,,,,,1,1,1,01,2,2,00,1,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40 27:54.250,79 55:11.501,40.465069,-79.919861,,,,N,,,,,0,,,,,,,,,,,,2024001338,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024001338,3,,,02,,N,4,,35,,,NEGLEY RUN BL,0,
33,2024001387,11,02,02118,02118,2024,01,4,,,,3,1,4,1,02,3,2,00,0,0,2,2,2,1,0,0,0,0,1,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,40 29:55.479,79 58:41.134,40.498744,-79.978093,,,7,N,,,,Y,0,,,,,,,,,,,,2024001387,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,2024001387,3,,,02,,N,4,,25,,,EVERGREEN RD,1,
34,2024001395,11,02,02440,02440,2024,01,2,,,,98,9,4,1,00,0,2,01,0,0,2,2,2,1,0,0,0,0,1,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 19:09.424,79 53:55.027,40.319284,-79.898619,,,5,N,,,,N,0,,,,,,,,,,,,2024001395,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024001395,3,,3,02,,S,2,0837,40,,19,NORTH STATE ST,1,
35,2024001414,11,02,02212,02505,2024,01,4,,,,3,9,4,1,00,0,2,00,0,0,3,3,3,0,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40 39:14.029,80 04:35.113,40.653897,-80.07642,,,6,N,,,,N,0,,,,,,,,,,,,2024001414,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024001414,3,,3,02,,E,2,4052,35,,2216,WARRENDALE BAYNE RD,0,
36,2024001585,11,02,02467,02467,2024,01,5,,,,3,1,4,1,00,2,2,00,0,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40 24:21.972,79 49:32.057,40.406103,-79.825571,,,3,N,,,,N,0,,,,,,,,,,,,2024001585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024001585,3,,2,02,,E,2,0130,35,,1259,TRI-BORO EX,0,
37,2024001586,11,02,02473,02503,2024,01,5,,,,4,1,4,1,02,0,2,07,0,0,2,3,2,0,0,1,0,0,1,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,40 20:45.000,79 56:58.300,40.345833,-79.949528,,,,N,,,,,0,,,,,,,,,,,,2024001586,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024001586,3,,,02,,E,7,,10,,,SAMS CLUB TW,1,
38,2024001658,11,02,02111,02111,2024,01,6,,,,3,1,1,1,00,0,2,00,0,0,5,6,5,1,0,0,0,0,4,0,0,0,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 22:10.929,79 47:02.148,40.369703,-79.78393,,,6,N,,,,N,0,,,,,,,,,,,,2024001658,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024001658,3,,3,02,,W,2,0030,40,,713,LINCOLN HW,4,
39,2024001683,11,02,02113,02113,2024,01,6,,,,3,1,4,1,03,0,2,00,0,0,2,2,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 28:32.484,79 51:52.640,40.47569,-79.864622,,,3,N,,,,Y,0,,,,,,,,,,,,2024001683,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024001683,4,,,02,2,W,4,,25,,,LINCOLN RD,0,
40,2024001711,11,02,02108,02108,2024,01,6,,,,3,1,4,1,02,3,2,00,0,0,2,2,2,1,0,0,0,0,1,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 33:25.640,80 01:05.305,40.557122,-80.01814,,,6,N,,,,N,0,,,,,,,,,,,,2024001711,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024001711,4,,,02,,N,4,,25,,,MCINTYRE SQ DR,1,
41,2024001712,11,02,02204,02105,2024,01,5,,,,3,1,99,9,00,0,1,00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 14:40.098,79 52:19.695,40.244472,-79.872138,,,2,N,,,,N,0,,,,,,,,,,,,2024001712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,2024001712,3,,2,02,,S,2,0051,50,,1185,HAYDEN BL,0,
42,2024001723,11,02,02108,02108,2024,01,6,,,,3,1,98,1,00,0,2,00,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 35:04.726,80 02:33.382,40.584646,-80.042606,,,,N,,,,,0,,,,,,,,,,,,2024001723,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,2024001723,3,,3,02,,N,2,0019,45,,1637,PERRY HW,0,
43,2024001724,11,02,02102,02102,2024,01,6,,,,3,1,7,2,02,0,2,02,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 23:51.442,80 06:22.007,40.397623,-80.106113,,,3,N,,,,N,0,,,,,,,,,,,,2024001724,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024001724,3,,3,02,,E,2,3048,35,,1517,NOBLESTOWN RD,1,
44,2024001787,11,02,02440,68T09,2024,01,4,,,,3,1,98,1,00,0,2,00,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 16:40.349,79 56:52.535,40.277875,-79.947926,,,,N,,,,,0,,,,,,,,,,,,2024001787,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,1,0,0,0,2024001787,3,,1,02,4,S,6,7043,55,,3696,MON VALLEY/FAYETTE EX,0,
45,2024001823,11,02,02304,02304,2024,01,6,,,,3,1,4,1,02,3,2,00,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 20:41.406,79 50:11.130,40.344835,-79.836425,,,,N,,,,,0,,,,,,,,,,,,2024001823,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024001823,3,,,02,,E,4,,25,,,ONEIL BL,0,
46,2024001854,11,02,02116,02116,2024,01,6,,,,3,1,4,1,00,0,2,07,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40 32:10.089,80 02:09.377,40.536136,-80.035938,,,,N,,,,,0,,,,,,,,,,,,2024001854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,2024001854,3,,3,02,,S,2,0019,35,,733,PERRY HW,0,
47,2024001867,11,02,02113,02113,2024,01,6,,,,3,1,7,4,02,0,2,00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 28:40.017,79 47:10.814,40.477783,-79.786337,,,7,N,,,,Y,0,,,,,,,,,,,,2024001867,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,,0,1,0,0,0,0,2024001867,4,,,02,,N,4,,25,,,TWIN OAK DR,1,
48,2024001881,11,02,02433,02433,2024,01,6,,,,,1,4,1,01,0,2,00,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40 19:39.556,79 53:29.202,40.327654,-79.891445,,,2,N,,,,N,0,,,,,,,,,,,,2024001881,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024001881,3,,3,02,,E,4,AKW0,35,,,FIFTH ST,0,
49,2024001934,11,02,02207,02207,2024,01,6,,,,3,1,7,4,00,0,2,00,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,40 34:59.665,79 57:16.751,40.58324,-79.954653,,,7,N,,,,Y,0,,,,,,,,,,,,2024001934,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024001934,3,,3,02,,N,2,4019,35,,1601,MT ROYAL BL,1,
